1468,3,3,1,1,2,8,3
1468,3,4,1,1,1,9,3
1468,3,5,1,1,2,9,3
1468,3,6,1,1,1,10,3
1468,3,7,1,1,2,10,3
1468,3,8,1,1,1,11,3
1468,3,9,1,1,2,11,3
1468,3,10,1,1,1,12,3
1468,3,11,1,1,2,12,3
1468,5,0,1,1,1,13,3
1468,5,1,1,1,2,13,3
1468,5,2,1,1,1,14,3
1468,5,3,1,1,2,14,3
1468,5,4,1,1,1,15,3
1468,5,5,1,1,2,15,3
1468,5,6,1,1,1,16,3
1468,5,7,1,1,2,16,3
1468,5,8,1,1,1,17,3
1468,5,9,1,1,2,17,3
1468,5,10,1,1,1,18,3
1468,5,11,1,1,2,18,3
1468,7,0,1,1,1,19,3
1468,7,1,1,1,2,19,3
1468,7,2,1,1,1,20,3
1468,7,3,1,1,2,20,3
1468,7,4,1,1,1,21,3
1468,7,5,1,1,2,21,3
1468,7,6,1,1,1,22,3
1468,7,7,1,1,2,22,3
1468,7,8,1,1,1,23,3
1468,7,9,1,1,2,23,3
1468,7,10,1,1,1,24,3
1468,7,11,1,1,2,24,3
1468,9,0,1,1,1,25,3
1468,9,1,1,1,2,25,3
1468,9,2,1,1,1,26,3
1468,9,3,1,1,2,26,3
1468,9,4,1,1,1,27,3
1468,9,5,1,1,2,27,3
1468,9,6,1,1,1,28,3
1468,9,7,1,1,2,28,3
1468,9,8,1,1,1,29,3
1468,9,9,1,1,2,29,3
1468,9,10,1,1,1,30,3
1468,9,11,1,1,2,30,3
1468,11,0,1,1,1,31,3
1468,11,1,1,1,2,31,3
1468,11,2,1,1,1,32,3
1468,11,3,1,1,2,32,3
1468,11,4,1,1,1,33,3
1468,11,5,1,1,2,33,3
1468,11,6,1,1,1,34,3
1468,11,7,1,1,2,34,3
1468,11,8,1,1,1,35,3
1468,11,9,1,1,2,35,3
1468,11,10,1,1,1,36,3
1468,11,11,1,1,2,36,3
1472,1,0,-1,2,1,1,3
1472,1,1,-1,2,2,1,3
1472,1,2,-1,2,1,2,3
1472,1,3,-1,2,2,2,3
1472,1,4,-1,2,1,3,3
1472,1,5,-1,2,2,3,3
1472,1,6,-1,2,1,4,3
1472,1,7,-1,2,2,4,3
1472,1,8,-1,2,1,5,3
1472,1,9,-1,2,2,5,3
1472,1,10,-1,2,1,6,3
1472,1,11,-1,2,2,6,3
1472,2,0,-1,2,1,7,3
1472,2,1,-1,2,2,7,3
1472,2,2,-1,2,1,8,3
1472,2,3,-1,2,2,8,3
1472,2,4,-1,2,1,9,3
1472,2,5,-1,2,2,9,3
1472,2,6,-1,2,1,10,3
1472,2,7,-1,2,2,10,3
1472,2,8,-1,2,1,11,3
1472,2,9,-1,2,2,11,3
1472,2,10,-1,2,1,12,3
1472,2,11,-1,2,2,12,3
1472,3,0,-1,2,1,13,3
1472,3,1,-1,2,2,13,3
1472,3,2,-1,2,1,14,3
1472,3,3,-1,2,2,14,3
1472,3,4,-1,2,1,15,3
1472,3,5,-1,2,2,15,3
1472,3,6,-1,2,1,16,3
1472,3,7,-1,2,2,16,3
1472,3,8,-1,2,1,17,3
1472,3,9,-1,2,2,17,3
1472,3,10,-1,2,1,18,3
1472,3,11,-1,2,2,18,3
1472,1,0,1,2,1,1,3
1472,1,1,1,2,2,1,3
1472,1,2,1,2,1,2,3
1472,1,3,1,2,2,2,3
1472,1,4,1,2,1,3,3
1472,1,5,1,2,2,3,3
1472,1,6,1,2,1,4,3
1472,1,7,1,2,2,4,3
1472,1,8,1,2,1,5,3
1472,1,9,1,2,2,5,3
1472,1,10,1,2,1,6,3
1472,1,11,1,2,2,6,3
1472,2,0,1,2,1,7,3
1472,2,1,1,2,2,7,3
1472,2,2,1,2,1,8,3
1472,2,3,1,2,2,8,3
1472,2,4,1,2,1,9,3
1472,2,5,1,2,2,9,3
1472,2,6,1,2,1,10,3
1472,2,7,1,2,2,10,3
1472,2,8,1,2,1,11,3
1472,2,9,1,2,2,11,3
1472,2,10,1,2,1,12,3
1472,2,11,1,2,2,12,3
1472,3,0,1,2,1,13,3
1472,3,1,1,2,2,13,3
1472,3,2,1,2,1,14,3
1472,3,3,1,2,2,14,3
1472,3,4,1,2,1,15,3
1472,3,5,1,2,2,15,3
1472,3,6,1,2,1,16,3
1472,3,7,1,2,2,16,3
1472,3,8,1,2,1,17,3
1472,3,9,1,2,2,17,3
1472,3,10,1,2,1,18,3
1472,3,11,1,2,2,18,3
1478,1,0,-1,0,1,1,3
1478,1,1,-1,0,2,1,3
1478,1,2,-1,0,3,1,3
1478,1,3,-1,0,4,1,3
1478,1,4,-1,0,5,1,3
1478,1,5,-1,0,6,1,3
1478,1,6,-1,0,1,2,3
1478,1,7,-1,0,2,2,3
1478,1,8,-1,0,3,2,3
1478,1,9,-1,0,4,2,3
1478,1,10,-1,0,5,2,3
1478,1,11,-1,0,6,2,3
1478,2,0,-1,0,1,3,3
1478,2,1,-1,0,2,3,3
1478,2,2,-1,0,3,3,3
1478,2,3,-1,0,4,3,3
1478,2,4,-1,0,5,3,3
1478,2,5,-1,0,6,3,3
1478,2,6,-1,0,1,4,3
1478,2,7,-1,0,2,4,3
1478,2,8,-1,0,3,4,3
1478,2,9,-1,0,4,4,3
1478,2,10,-1,0,5,4,3
1478,2,11,-1,0,6,4,3
1478,3,0,-1,0,1,5,3
1478,3,1,-1,0,2,5,3
1478,3,2,-1,0,3,5,3
1478,3,3,-1,0,4,5,3
1478,3,4,-1,0,5,5,3
1478,3,5,-1,0,6,5,3
1478,3,6,-1,0,1,6,3
1478,3,7,-1,0,2,6,3
1478,3,8,-1,0,3,6,3
1478,3,9,-1,0,4,6,3
1478,3,10,-1,0,5,6,3
1478,3,11,-1,0,6,6,3
1478,4,0,-1,0,1,7,3
1478,4,1,-1,0,2,7,3
1478,4,2,-1,0,3,7,3
1478,4,3,-1,0,4,7,3
1478,4,4,-1,0,5,7,3
1478,4,5,-1,0,6,7,3
1478,4,6,-1,0,1,8,3
1478,4,7,-1,0,2,8,3
1478,4,8,-1,0,3,8,3
1478,4,9,-1,0,4,8,3
1478,4,10,-1,0,5,8,3
1478,4,11,-1,0,6,8,3
1478,5,0,-1,0,1,9,3
1478,5,1,-1,0,2,9,3
1478,5,2,-1,0,3,9,3
1478,5,3,-1,0,4,9,3
1478,5,4,-1,0,5,9,3
1478,5,5,-1,0,6,9,3
1478,5,6,-1,0,1,10,3
1478,5,7,-1,0,2,10,3
1478,5,8,-1,0,3,10,3
1478,5,9,-1,0,4,10,3
1478,5,10,-1,0,5,10,3
1478,5,11,-1,0,6,10,3
1478,6,0,-1,0,1,11,3
1478,6,1,-1,0,2,11,3
1478,6,2,-1,0,3,11,3
1478,6,3,-1,0,4,11,3
1478,6,4,-1,0,5,11,3
1478,6,5,-1,0,6,11,3
1478,6,6,-1,0,1,12,3
1478,6,7,-1,0,2,12,3
1478,6,8,-1,0,3,12,3
1478,6,9,-1,0,4,12,3
1478,6,10,-1,0,5,12,3
1478,6,11,-1,0,6,12,3
1478,7,0,-1,0,1,13,3
1478,7,1,-1,0,2,13,3
1478,7,2,-1,0,3,13,3
1478,7,3,-1,0,4,13,3
1478,7,4,-1,0,5,13,3
1478,7,5,-1,0,6,13,3
1478,7,6,-1,0,1,14,3
1478,7,7,-1,0,2,14,3
1478,7,8,-1,0,3,14,3
1478,7,9,-1,0,4,14,3
1478,7,10,-1,0,5,14,3
1478,7,11,-1,0,6,14,3
1478,8,0,-1,0,1,15,3
1478,8,1,-1,0,2,15,3
1478,8,2,-1,0,3,15,3
1478,8,3,-1,0,4,15,3
1478,8,4,-1,0,5,15,3
1478,8,5,-1,0,6,15,3
1478,8,6,-1,0,1,16,3
1478,8,7,-1,0,2,16,3
1478,8,8,-1,0,3,16,3
1478,8,9,-1,0,4,16,3
1478,8,10,-1,0,5,16,3
1478,8,11,-1,0,6,16,3
1478,9,0,-1,0,1,17,3
1478,9,1,-1,0,2,17,3
1478,9,2,-1,0,3,17,3
1478,9,3,-1,0,4,17,3
1478,9,4,-1,0,5,17,3
1478,9,5,-1,0,6,17,3
1478,9,6,-1,0,1,18,3
1478,9,7,-1,0,2,18,3
1478,9,8,-1,0,3,18,3
1478,9,9,-1,0,4,18,3
1478,9,10,-1,0,5,18,3
1478,9,11,-1,0,6,18,3
1478,10,0,-1,0,1,19,3
1478,10,1,-1,0,2,19,3
1478,10,2,-1,0,3,19,3
1478,10,3,-1,0,4,19,3
1478,10,4,-1,0,5,19,3
1478,10,5,-1,0,6,19,3
1478,10,6,-1,0,1,20,3
1478,10,7,-1,0,2,20,3
1478,10,8,-1,0,3,20,3
1478,10,9,-1,0,4,20,3
1478,10,10,-1,0,5,20,3
1478,10,11,-1,0,6,20,3
1478,11,0,-1,0,1,21,3
1478,11,1,-1,0,2,21,3
1478,11,2,-1,0,3,21,3
1478,11,3,-1,0,4,21,3
1478,11,4,-1,0,5,21,3
1478,11,5,-1,0,6,21,3
1478,11,6,-1,0,1,22,3
1478,11,7,-1,0,2,22,3
1478,11,8,-1,0,3,22,3
1478,11,9,-1,0,4,22,3
1478,11,10,-1,0,5,22,3
1478,11,11,-1,0,6,22,3
1478,12,0,-1,0,1,23,3
1478,12,1,-1,0,2,23,3
1478,12,2,-1,0,3,23,3
1478,12,3,-1,0,4,23,3
1478,12,4,-1,0,5,23,3
1478,12,5,-1,0,6,23,3
1478,12,6,-1,0,1,24,3
1478,12,7,-1,0,2,24,3
1478,12,8,-1,0,3,24,3
1478,12,9,-1,0,4,24,3
1478,12,10,-1,0,5,24,3
1478,12,11,-1,0,6,24,3
1478,13,0,-1,0,1,25,3
1478,13,1,-1,0,2,25,3
1478,13,2,-1,0,3,25,3
1478,13,3,-1,0,4,25,3
1478,13,4,-1,0,5,25,3
1478,13,5,-1,0,6,25,3
1478,13,6,-1,0,1,26,3
1478,13,7,-1,0,2,26,3
1478,13,8,-1,0,3,26,3
1478,13,9,-1,0,4,26,3
1478,13,10,-1,0,5,26,3
1478,13,11,-1,0,6,26,3
1478,14,0,-1,0,1,27,3
1478,14,1,-1,0,2,27,3
1478,14,2,-1,0,3,27,3
1478,14,3,-1,0,4,27,3
1478,14,4,-1,0,5,27,3
1478,14,5,-1,0,6,27,3
1478,14,6,-1,0,1,28,3
1478,14,7,-1,0,2,28,3
1478,14,8,-1,0,3,28,3
1478,14,9,-1,0,4,28,3
1478,14,10,-1,0,5,28,3
1478,14,11,-1,0,6,28,3
1478,15,0,-1,0,1,29,3
1478,15,1,-1,0,2,29,3
1478,15,2,-1,0,3,29,3
1478,15,3,-1,0,4,29,3
1478,15,4,-1,0,5,29,3
1478,15,5,-1,0,6,29,3
1478,15,6,-1,0,1,30,3
1478,15,7,-1,0,2,30,3
1478,15,8,-1,0,3,30,3
1478,15,9,-1,0,4,30,3
1478,15,10,-1,0,5,30,3
1478,15,11,-1,0,6,30,3
1478,16,0,-1,0,1,31,3
1478,16,1,-1,0,2,31,3
1478,16,2,-1,0,3,31,3
1478,16,3,-1,0,4,31,3
1478,16,4,-1,0,5,31,3
1478,16,5,-1,0,6,31,3
1478,16,6,-1,0,1,32,3
1478,16,7,-1,0,2,32,3
1478,16,8,-1,0,3,32,3
1478,16,9,-1,0,4,32,3
1478,16,10,-1,0,5,32,3
1478,16,11,-1,0,6,32,3
1478,17,0,-1,0,1,33,3
1478,17,1,-1,0,2,33,3
1478,17,2,-1,0,3,33,3
1478,17,3,-1,0,4,33,3
1478,17,4,-1,0,5,33,3
1478,17,5,-1,0,6,33,3
1478,17,6,-1,0,1,34,3
1478,17,7,-1,0,2,34,3
1478,17,8,-1,0,3,34,3
1478,17,9,-1,0,4,34,3
1478,17,10,-1,0,5,34,3
1478,17,11,-1,0,6,34,3
1478,18,0,-1,0,1,35,3
1478,18,1,-1,0,2,35,3
1478,18,2,-1,0,3,35,3
1478,18,3,-1,0,4,35,3
1478,18,4,-1,0,5,35,3
1478,18,5,-1,0,6,35,3
1478,18,6,-1,0,1,36,3
1478,18,7,-1,0,2,36,3
1478,18,8,-1,0,3,36,3
1478,18,9,-1,0,4,36,3
1478,18,10,-1,0,5,36,3
1478,18,11,-1,0,6,36,3
1478,1,0,1,0,1,1,3
1478,1,1,1,0,2,1,3
1478,1,2,1,0,3,1,3
1478,1,3,1,0,4,1,3
1478,1,4,1,0,5,1,3
1478,1,5,1,0,6,1,3
1478,1,6,1,0,1,2,3
1478,1,7,1,0,2,2,3
1478,1,8,1,0,3,2,3
1478,1,9,1,0,4,2,3
1478,1,10,1,0,5,2,3
1478,1,11,1,0,6,2,3
1478,2,0,1,0,1,3,3
1478,2,1,1,0,2,3,3
1478,2,2,1,0,3,3,3
1478,2,3,1,0,4,3,3
1478,2,4,1,0,5,3,3
1478,2,5,1,0,6,3,3
1478,2,6,1,0,1,4,3
1478,2,7,1,0,2,4,3
1478,2,8,1,0,3,4,3
1478,2,9,1,0,4,4,3
1478,2,10,1,0,5,4,3
1478,2,11,1,0,6,4,3
1478,3,0,1,0,1,5,3
1478,3,1,1,0,2,5,3
1478,3,2,1,0,3,5,3
1478,3,3,1,0,4,5,3
1478,3,4,1,0,5,5,3
1478,3,5,1,0,6,5,3
1478,3,6,1,0,1,6,3
1478,3,7,1,0,2,6,3
1478,3,8,1,0,3,6,3
1478,3,9,1,0,4,6,3
1478,3,10,1,0,5,6,3
1478,3,11,1,0,6,6,3
1478,4,0,1,0,1,7,3
1478,4,1,1,0,2,7,3
1478,4,2,1,0,3,7,3
1478,4,3,1,0,4,7,3
1478,4,4,1,0,5,7,3
1478,4,5,1,0,6,7,3
1478,4,6,1,0,1,8,3
1478,4,7,1,0,2,8,3
1478,4,8,1,0,3,8,3
1478,4,9,1,0,4,8,3
1478,4,10,1,0,5,8,3
1478,4,11,1,0,6,8,3
1478,5,0,1,0,1,9,3
1478,5,1,1,0,2,9,3
1478,5,2,1,0,3,9,3
1478,5,3,1,0,4,9,3
1478,5,4,1,0,5,9,3
1478,5,5,1,0,6,9,3
1478,5,6,1,0,1,10,3
1478,5,7,1,0,2,10,3
1478,5,8,1,0,3,10,3
1478,5,9,1,0,4,10,3
1478,5,10,1,0,5,10,3
1478,5,11,1,0,6,10,3
1478,6,0,1,0,1,11,3
1478,6,1,1,0,2,11,3
1478,6,2,1,0,3,11,3
1478,6,3,1,0,4,11,3
1478,6,4,1,0,5,11,3
1478,6,5,1,0,6,11,3
1478,6,6,1,0,1,12,3
1478,6,7,1,0,2,12,3
1478,6,8,1,0,3,12,3
1478,6,9,1,0,4,12,3
1478,6,10,1,0,5,12,3
1478,6,11,1,0,6,12,3
1478,7,0,1,0,1,13,3
1478,7,1,1,0,2,13,3
1478,7,2,1,0,3,13,3
1478,7,3,1,0,4,13,3
1478,7,4,1,0,5,13,3
1478,7,5,1,0,6,13,3
1478,7,6,1,0,1,14,3
1478,7,7,1,0,2,14,3
1478,7,8,1,0,3,14,3
1478,7,9,1,0,4,14,3
1478,7,10,1,0,5,14,3
1478,7,11,1,0,6,14,3
1478,8,0,1,0,1,15,3
1478,8,1,1,0,2,15,3
1478,8,2,1,0,3,15,3
1478,8,3,1,0,4,15,3
1478,8,4,1,0,5,15,3
1478,8,5,1,0,6,15,3
1478,8,6,1,0,1,16,3
1478,8,7,1,0,2,16,3
1478,8,8,1,0,3,16,3
1478,8,9,1,0,4,16,3
1478,8,10,1,0,5,16,3
1478,8,11,1,0,6,16,3
1478,9,0,1,0,1,17,3
1478,9,1,1,0,2,17,3
1478,9,2,1,0,3,17,3
1478,9,3,1,0,4,17,3
1478,9,4,1,0,5,17,3
1478,9,5,1,0,6,17,3
1478,9,6,1,0,1,18,3
1478,9,7,1,0,2,18,3
1478,9,8,1,0,3,18,3
1478,9,9,1,0,4,18,3
1478,9,10,1,0,5,18,3
1478,9,11,1,0,6,18,3
1478,10,0,1,0,1,19,3
1478,10,1,1,0,2,19,3
1478,10,2,1,0,3,19,3
1478,10,3,1,0,4,19,3
1478,10,4,1,0,5,19,3
1478,10,5,1,0,6,19,3
1478,10,6,1,0,1,20,3
1478,10,7,1,0,2,20,3
1478,10,8,1,0,3,20,3
1478,10,9,1,0,4,20,3
1478,10,10,1,0,5,20,3
1478,10,11,1,0,6,20,3
1478,11,0,1,0,1,21,3
1478,11,1,1,0,2,21,3
1478,11,2,1,0,3,21,3
1478,11,3,1,0,4,21,3
1478,11,4,1,0,5,21,3
1478,11,5,1,0,6,21,3
1478,11,6,1,0,1,22,3
1478,11,7,1,0,2,22,3
1478,11,8,1,0,3,22,3
1478,11,9,1,0,4,22,3
1478,11,10,1,0,5,22,3
1478,11,11,1,0,6,22,3
1478,12,0,1,0,1,23,3
1478,12,1,1,0,2,23,3
1478,12,2,1,0,3,23,3
1478,12,3,1,0,4,23,3
1478,12,4,1,0,5,23,3
1478,12,5,1,0,6,23,3
1478,12,6,1,0,1,24,3
1478,12,7,1,0,2,24,3
1478,12,8,1,0,3,24,3
1478,12,9,1,0,4,24,3
1478,12,10,1,0,5,24,3
1478,12,11,1,0,6,24,3
1478,13,0,1,0,1,25,3
1478,13,1,1,0,2,25,3
1478,13,2,1,0,3,25,3
1478,13,3,1,0,4,25,3
1478,13,4,1,0,5,25,3
1478,13,5,1,0,6,25,3
1478,13,6,1,0,1,26,3
1478,13,7,1,0,2,26,3
1478,13,8,1,0,3,26,3
1478,13,9,1,0,4,26,3
1478,13,10,1,0,5,26,3
1478,13,11,1,0,6,26,3
1478,14,0,1,0,1,27,3
1478,14,1,1,0,2,27,3
1478,14,2,1,0,3,27,3
1478,14,3,1,0,4,27,3
1478,14,4,1,0,5,27,3
1478,14,5,1,0,6,27,3
1478,14,6,1,0,1,28,3
1478,14,7,1,0,2,28,3
1478,14,8,1,0,3,28,3
1478,14,9,1,0,4,28,3
1478,14,10,1,0,5,28,3
1478,14,11,1,0,6,28,3
1478,15,0,1,0,1,29,3
1478,15,1,1,0,2,29,3
1478,15,2,1,0,3,29,3
1478,15,3,1,0,4,29,3
1478,15,4,1,0,5,29,3
1478,15,5,1,0,6,29,3
1478,15,6,1,0,1,30,3
1478,15,7,1,0,2,30,3
1478,15,8,1,0,3,30,3
1478,15,9,1,0,4,30,3
1478,15,10,1,0,5,30,3
1478,15,11,1,0,6,30,3
1478,16,0,1,0,1,31,3
1478,16,1,1,0,2,31,3
1478,16,2,1,0,3,31,3
1478,16,3,1,0,4,31,3
1478,16,4,1,0,5,31,3
1478,16,5,1,0,6,31,3
1478,16,6,1,0,1,32,3
1478,16,7,1,0,2,32,3
1478,16,8,1,0,3,32,3
1478,16,9,1,0,4,32,3
1478,16,10,1,0,5,32,3
1478,16,11,1,0,6,32,3
1478,17,0,1,0,1,33,3
1478,17,1,1,0,2,33,3
1478,17,2,1,0,3,33,3
1478,17,3,1,0,4,33,3
1478,17,4,1,0,5,33,3
1478,17,5,1,0,6,33,3
1478,17,6,1,0,1,34,3
1478,17,7,1,0,2,34,3
1478,17,8,1,0,3,34,3
1478,17,9,1,0,4,34,3
1478,17,10,1,0,5,34,3
1478,17,11,1,0,6,34,3
1478,18,0,1,0,1,35,3
1478,18,1,1,0,2,35,3
1478,18,2,1,0,3,35,3
1478,18,3,1,0,4,35,3
1478,18,4,1,0,5,35,3
1478,18,5,1,0,6,35,3
1478,18,6,1,0,1,36,3
1478,18,7,1,0,2,36,3
1478,18,8,1,0,3,36,3
1478,18,9,1,0,4,36,3
1478,18,10,1,0,5,36,3
1478,18,11,1,0,6,36,3
